Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1678414019,2,,Aggregated,0.200000,0.000000,8200,8200,16000,16000,16000,16000,16000,16000,16000,16000,16000,17,0,170.0,7778.073730416295,54.65050000930205,37086.36299998034,9351264.235294119
1678414020,2,GET,API dev_boalf_5,0.100000,0.000000,72,72,72,72,72,72,72,72,72,72,72,5,0,72,113.14652500441298,54.65050000930205,197.68904100055806,3836.0
1678414020,2,GET,API prod_boalf_5,0.100000,0.000000,58,58,58,58,58,58,58,58,58,58,58,6,0,59,109.7103473439347,56.85175000689924,241.15250000613742,3828.0
1678414020,2,GET,API prod_pn_50000,0.000000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414020,2,,Aggregated,0.200000,0.000000,8200,8200,16000,16000,16000,16000,16000,16000,16000,16000,16000,17,0,170.0,7778.073730416295,54.65050000930205,37086.36299998034,9351264.235294119
1678414021,2,GET,API dev_boalf_5,0.100000,0.000000,65,65,72,72,72,72,72,72,72,72,72,7,0,71,98.22350600734353,54.65050000930205,197.68904100055806,3836.0
1678414021,2,GET,API prod_boalf_5,0.100000,0.000000,58,58,58,58,58,58,58,58,58,58,58,6,0,59,109.7103473439347,56.85175000689924,241.15250000613742,3828.0
1678414021,2,GET,API prod_pn_50000,0.000000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414021,2,,Aggregated,0.200000,0.000000,65,8200,8200,16000,16000,16000,16000,16000,16000,16000,16000,19,0,170.0,6965.741333374019,54.65050000930205,37086.36299998034,8367324.421052632
1678414022,2,GET,API dev_boalf_5,0.000000,0.000000,65,65,72,72,72,72,72,72,72,72,72,8,0,65,93.72000525763724,54.65050000930205,197.68904100055806,3836.0
1678414022,2,GET,API prod_boalf_5,0.100000,0.000000,58,58,58,58,58,58,58,58,58,58,58,6,0,59,109.7103473439347,56.85175000689924,241.15250000613742,3828.0
1678414022,2,GET,API prod_pn_50000,0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414022,2,,Aggregated,0.300000,0.000000,65,65,8200,8200,16000,16000,16000,16000,16000,16000,16000,20,0,72,6620.564041705802,54.65050000930205,37086.36299998034,7949150.0
1678414023,2,GET,API dev_boalf_5,0.000000,0.000000,65,65,72,72,72,72,72,72,72,72,72,8,0,65,93.72000525763724,54.65050000930205,197.68904100055806,3836.0
1678414023,2,GET,API prod_boalf_5,0.100000,0.000000,58,58,58,58,58,58,58,58,58,58,58,6,0,59,109.7103473439347,56.85175000689924,241.15250000613742,3828.0
1678414023,2,GET,API prod_pn_50000,0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414023,2,,Aggregated,0.300000,0.000000,65,65,8200,8200,16000,16000,16000,16000,16000,16000,16000,20,0,72,6620.564041705802,54.65050000930205,37086.36299998034,7949150.0
1678414024,2,GET,API dev_boalf_5,0.200000,0.000000,65,66,66,72,72,72,72,72,72,72,72,9,0,66,90.65500000724569,54.65050000930205,197.68904100055806,3836.0
1678414024,2,GET,API prod_boalf_5,0.000000,0.000000,60,60,60,60,60,60,60,60,60,60,60,7,0,60,102.55688100837038,56.85175000689924,241.15250000613742,3828.0
1678414024,2,GET,API prod_pn_50000,0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414024,2,,Aggregated,0.400000,0.000000,65,66,8200,8200,16000,16000,16000,16000,16000,16000,16000,22,0,71,6024.41144886887,54.65050000930205,37086.36299998034,7226848.363636363
1678414025,2,GET,API dev_boalf_5,0.200000,0.000000,65,65,66,66,66,66,66,66,66,66,66,9,0,66,90.65500000724569,54.65050000930205,197.68904100055806,3836.0
1678414025,2,GET,API prod_boalf_5,0.000000,0.000000,60,60,60,60,60,60,60,60,60,60,60,7,0,60,102.55688100837038,56.85175000689924,241.15250000613742,3828.0
1678414025,2,GET,API prod_pn_50000,0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414025,2,,Aggregated,0.400000,0.000000,65,66,8200,8200,16000,16000,16000,16000,16000,16000,16000,22,0,71,6024.41144886887,54.65050000930205,37086.36299998034,7226848.363636363
1678414026,2,GET,API dev_boalf_5,0.300000,0.000000,65,66,66,110,110,110,110,110,110,110,110,10,0,66,92.40362920681946,54.65050000930205,197.68904100055806,3836.0
1678414026,2,GET,API prod_boalf_5,0.000000,0.000000,60,60,60,60,60,60,60,60,60,60,60,7,0,60,102.55688100837038,56.85175000689924,241.15250000613742,3828.0
1678414026,2,GET,API prod_pn_50000,0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414026,2,,Aggregated,0.500000,0.000000,66,110,8200,8200,16000,16000,16000,16000,16000,16000,16000,23,0,72,5767.182311613831,54.65050000930205,37086.36299998034,6912804.347826087
1678414027,2,GET,API dev_boalf_5,0.300000,0.000000,65,66,66,110,110,110,110,110,110,110,110,10,0,66,92.40362920681946,54.65050000930205,197.68904100055806,3836.0
1678414027,2,GET,API prod_boalf_5,0.000000,0.000000,60,60,60,60,60,60,60,60,60,60,60,7,0,60,102.55688100837038,56.85175000689924,241.15250000613742,3828.0
1678414027,2,GET,API prod_pn_50000,0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414027,2,,Aggregated,0.500000,0.000000,66,110,8200,8200,16000,16000,16000,16000,16000,16000,16000,23,0,72,5767.182311613831,54.65050000930205,37086.36299998034,6912804.347826087
1678414028,2,GET,API dev_boalf_5,0.300000,0.000000,65,66,66,110,110,110,110,110,110,110,110,10,0,66,92.40362920681946,54.65050000930205,197.68904100055806,3836.0
1678414028,2,GET,API prod_boalf_5,0.000000,0.000000,60,60,60,60,60,60,60,60,60,60,60,7,0,60,102.55688100837038,56.85175000689924,241.15250000613742,3828.0
1678414028,2,GET,API prod_pn_50000,0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,6,0,16000.0,21833.87645133189,8207.807958999183,37086.36299998034,26488224.0
1678414028,2,,Aggregated,0.500000,0.000000,66,110,8200,8200,16000,16000,16000,16000,16000,16000,16000,23,0,72,5767.182311613831,54.65050000930205,37086.36299998034,6912804.347826087
1678414029,2,GET,API dev_boalf_5,0.500000,0.000000,65,66,66,110,110,110,110,110,110,110,110,10,0,66,92.40362920681946,54.65050000930205,197.68904100055806,3836.0
1678414029,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,60,60,60,60,60,60,60,60,60,7,0,60,102.55688100837038,56.85175000689924,241.15250000613742,3828.0
1678414029,2,GET,API prod_pn_50000,0.200000,0.000000,8200,8200,16000,16000,16000,16000,16000,16000,16000,16000,16000,7,0,16000.0,19332.0452082844,4321.057749999454,37086.36299998034,26488224.0
1678414029,2,,Aggregated,0.800000,0.000000,66,110,4300,8200,16000,16000,16000,16000,16000,16000,16000,24,0,72,5706.927121546566,54.65050000930205,37086.36299998034,7728446.833333333
1678414030,2,GET,API dev_boalf_5,0.500000,0.000000,65,65,66,66,110,110,110,110,110,110,110,11,0,66,89.80432200637138,54.65050000930205,197.68904100055806,3836.0
1678414030,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,60,60,60,60,60,60,60,60,60,7,0,60,102.55688100837038,56.85175000689924,241.15250000613742,3828.0
1678414030,2,GET,API prod_pn_50000,0.200000,0.000000,8200,8200,16000,16000,16000,16000,16000,16000,16000,16000,16000,7,0,16000.0,19332.0452082844,4321.057749999454,37086.36299998034,26488224.0
1678414030,2,,Aggregated,0.800000,0.000000,65,66,110,110,4300,4300,4300,4300,4300,4300,4300,25,0,72,5481.202486684779,54.65050000930205,37086.36299998034,7419462.4
1678414031,2,GET,API dev_boalf_5,0.500000,0.000000,66,66,110,110,110,110,110,110,110,110,110,11,0,66,89.80432200637138,54.65050000930205,197.68904100055806,3836.0
1678414031,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,60,60,60,60,60,60,60,60,60,7,0,60,102.55688100837038,56.85175000689924,241.15250000613742,3828.0
1678414031,2,GET,API prod_pn_50000,0.200000,0.000000,8200,8200,16000,16000,16000,16000,16000,16000,16000,16000,16000,7,0,16000.0,19332.0452082844,4321.057749999454,37086.36299998034,26488224.0
1678414031,2,,Aggregated,0.800000,0.000000,66,66,110,110,4300,4300,4300,4300,4300,4300,4300,25,0,72,5481.202486684779,54.65050000930205,37086.36299998034,7419462.4
1678414032,2,GET,API dev_boalf_5,0.500000,0.000000,66,66,110,110,110,110,110,110,110,110,110,11,0,66,89.80432200637138,54.65050000930205,197.68904100055806,3836.0
1678414032,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,60,60,60,60,60,60,60,60,60,8,0,59,96.75505213454016,56.14225001772866,241.15250000613742,3828.0
1678414032,2,GET,API prod_pn_50000,0.100000,0.000000,8200,8200,16000,16000,16000,16000,16000,16000,16000,16000,16000,7,0,16000.0,19332.0452082844,4321.057749999454,37086.36299998034,26488224.0
1678414032,2,,Aggregated,0.700000,0.000000,64,66,110,110,4300,4300,4300,4300,4300,4300,4300,26,0,71,5272.546323736046,54.65050000930205,37086.36299998034,7134245.692307692
1678414033,2,GET,API dev_boalf_5,0.500000,0.000000,66,66,110,110,110,110,110,110,110,110,110,11,0,66,89.80432200637138,54.65050000930205,197.68904100055806,3836.0
1678414033,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,60,60,60,60,60,60,60,60,60,8,0,59,96.75505213454016,56.14225001772866,241.15250000613742,3828.0
1678414033,2,GET,API prod_pn_50000,0.100000,0.000000,8200,8200,16000,16000,16000,16000,16000,16000,16000,16000,16000,7,0,16000.0,19332.0452082844,4321.057749999454,37086.36299998034,26488224.0
1678414033,2,,Aggregated,0.700000,0.000000,66,66,110,110,4300,4300,4300,4300,4300,4300,4300,26,0,71,5272.546323736046,54.65050000930205,37086.36299998034,7134245.692307692
1678414034,2,GET,API dev_boalf_5,0.400000,0.000000,110,110,120,120,120,120,120,120,120,120,120,12,0,66,92.05937500519212,54.65050000930205,197.68904100055806,3836.0
1678414034,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,60,60,60,60,60,60,60,60,60,8,0,59,96.75505213454016,56.14225001772866,241.15250000613742,3828.0
1678414034,2,GET,API prod_pn_50000,0.100000,0.000000,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,7,0,16000.0,19332.0452082844,4321.057749999454,37086.36299998034,26488224.0
1678414034,2,,Aggregated,0.600000,0.000000,110,120,120,4300,4300,4300,4300,4300,4300,4300,4300,27,0,72,5081.59516204183,54.65050000930205,37086.36299998034,6870156.444444444
1678414036,2,GET,API dev_boalf_5,0.400000,0.000000,110,110,120,120,120,120,120,120,120,120,120,12,0,66,92.05937500519212,54.65050000930205,197.68904100055806,3836.0
1678414036,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,60,60,60,60,60,60,60,60,60,8,0,59,96.75505213454016,56.14225001772866,241.15250000613742,3828.0
1678414036,2,GET,API prod_pn_50000,0.100000,0.000000,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,7,0,16000.0,19332.0452082844,4321.057749999454,37086.36299998034,26488224.0
1678414036,2,,Aggregated,0.600000,0.000000,110,120,120,4300,4300,4300,4300,4300,4300,4300,4300,27,0,72,5081.59516204183,54.65050000930205,37086.36299998034,6870156.444444444
1678414037,2,GET,API dev_boalf_5,0.400000,0.000000,110,110,120,120,120,120,120,120,120,120,120,12,0,66,92.05937500519212,54.65050000930205,197.68904100055806,3836.0
1678414037,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,60,60,60,60,60,60,60,60,60,8,0,59,96.75505213454016,56.14225001772866,241.15250000613742,3828.0
1678414037,2,GET,API prod_pn_50000,0.100000,0.000000,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,7,0,16000.0,19332.0452082844,4321.057749999454,37086.36299998034,26488224.0
1678414037,2,,Aggregated,0.600000,0.000000,120,120,4300,4300,4300,4300,4300,4300,4300,4300,4300,27,0,72,5081.59516204183,54.65050000930205,37086.36299998034,6870156.444444444
1678414038,2,GET,API dev_boalf_5,0.300000,0.000000,120,120,120,120,120,120,120,120,120,120,120,12,0,66,92.05937500519212,54.65050000930205,197.68904100055806,3836.0
1678414038,2,GET,API prod_boalf_5,0.100000,0.000000,56,56,56,56,56,56,56,56,56,56,56,8,0,59,96.75505213454016,56.14225001772866,241.15250000613742,3828.0
1678414038,2,GET,API prod_pn_50000,0.100000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,8,0,11000.0,17485.026249873044,4321.057749999454,37086.36299998034,26488224.0
1678414038,2,,Aggregated,0.500000,0.000000,120,4300,4300,4600,4600,4600,4600,4600,4600,4600,4600,28,0,72,5062.820104147249,54.65050000930205,37086.36299998034,7570801.714285715
1678414039,2,GET,API dev_boalf_5,0.300000,0.000000,69,69,120,120,120,120,120,120,120,120,120,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414039,2,GET,API prod_boalf_5,0.100000,0.000000,56,56,56,56,56,56,56,56,56,56,56,8,0,59,96.75505213454016,56.14225001772866,241.15250000613742,3828.0
1678414039,2,GET,API prod_pn_50000,0.100000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,8,0,11000.0,17485.026249873044,4321.057749999454,37086.36299998034,26488224.0
1678414039,2,,Aggregated,0.500000,0.000000,69,120,120,4600,4600,4600,4600,4600,4600,4600,4600,29,0,72,4890.634043072952,54.65050000930205,37086.36299998034,7309871.862068965
1678414040,2,GET,API dev_boalf_5,0.300000,0.000000,69,69,120,120,120,120,120,120,120,120,120,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414040,2,GET,API prod_boalf_5,0.100000,0.000000,56,56,56,56,56,56,56,56,56,56,56,8,0,59,96.75505213454016,56.14225001772866,241.15250000613742,3828.0
1678414040,2,GET,API prod_pn_50000,0.100000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,8,0,11000.0,17485.026249873044,4321.057749999454,37086.36299998034,26488224.0
1678414040,2,,Aggregated,0.500000,0.000000,69,120,120,4600,4600,4600,4600,4600,4600,4600,4600,29,0,72,4890.634043072952,54.65050000930205,37086.36299998034,7309871.862068965
1678414041,2,GET,API dev_boalf_5,0.200000,0.000000,69,69,120,120,120,120,120,120,120,120,120,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414041,2,GET,API prod_boalf_5,0.100000,0.000000,56,56,56,56,56,56,56,56,56,56,56,9,0,59,92.23594445049659,56.08308297814801,241.15250000613742,3828.0
1678414041,2,GET,API prod_pn_50000,0.200000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,8,0,11000.0,17485.026249873044,4321.057749999454,37086.36299998034,26488224.0
1678414041,2,,Aggregated,0.500000,0.000000,69,120,120,4600,4600,4600,4600,4600,4600,4600,4600,30,0,71,4729.482344403125,54.65050000930205,37086.36299998034,7066337.066666666
1678414042,2,GET,API dev_boalf_5,0.300000,0.000000,120,120,120,120,120,120,120,120,120,120,120,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414042,2,GET,API prod_boalf_5,0.100000,0.000000,56,56,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414042,2,GET,API prod_pn_50000,0.200000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,8,0,11000.0,17485.026249873044,4321.057749999454,37086.36299998034,26488224.0
1678414042,2,,Aggregated,0.600000,0.000000,69,69,120,120,4600,4600,4600,4600,4600,4600,4600,31,0,71,4578.819517454605,54.65050000930205,37086.36299998034,6838514.193548387
1678414043,2,GET,API dev_boalf_5,0.300000,0.000000,120,120,120,120,120,120,120,120,120,120,120,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414043,2,GET,API prod_boalf_5,0.100000,0.000000,56,56,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414043,2,GET,API prod_pn_50000,0.200000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,8,0,11000.0,17485.026249873044,4321.057749999454,37086.36299998034,26488224.0
1678414043,2,,Aggregated,0.600000,0.000000,69,120,120,4600,4600,4600,4600,4600,4600,4600,4600,31,0,71,4578.819517454605,54.65050000930205,37086.36299998034,6838514.193548387
1678414044,2,GET,API dev_boalf_5,0.300000,0.000000,120,120,120,120,120,120,120,120,120,120,120,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414044,2,GET,API prod_boalf_5,0.100000,0.000000,56,56,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414044,2,GET,API prod_pn_50000,0.200000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,8,0,11000.0,17485.026249873044,4321.057749999454,37086.36299998034,26488224.0
1678414044,2,,Aggregated,0.600000,0.000000,69,120,120,4600,4600,4600,4600,4600,4600,4600,4600,31,0,71,4578.819517454605,54.65050000930205,37086.36299998034,6838514.193548387
1678414045,2,GET,API dev_boalf_5,0.300000,0.000000,120,120,120,120,120,120,120,120,120,120,120,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414045,2,GET,API prod_boalf_5,0.100000,0.000000,56,56,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414045,2,GET,API prod_pn_50000,0.200000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,8,0,11000.0,17485.026249873044,4321.057749999454,37086.36299998034,26488224.0
1678414045,2,,Aggregated,0.600000,0.000000,69,69,4600,4600,4600,4600,4600,4600,4600,4600,4600,31,0,71,4578.819517454605,54.65050000930205,37086.36299998034,6838514.193548387
1678414046,2,GET,API dev_boalf_5,0.200000,0.000000,69,69,69,69,69,69,69,69,69,69,69,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414046,2,GET,API prod_boalf_5,0.200000,0.000000,59,59,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414046,2,GET,API prod_pn_50000,0.100000,0.000000,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,9,0,11000.0,16119.714671108846,4321.057749999454,37086.36299998034,26488224.0
1678414046,2,,Aggregated,0.500000,0.000000,69,4600,4600,5200,5200,5200,5200,5200,5200,5200,5200,32,0,71,4598.144596315251,54.65050000930205,37086.36299998034,7452567.625
1678414047,2,GET,API dev_boalf_5,0.200000,0.000000,69,69,69,69,69,69,69,69,69,69,69,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414047,2,GET,API prod_boalf_5,0.200000,0.000000,59,59,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414047,2,GET,API prod_pn_50000,0.100000,0.000000,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,9,0,11000.0,16119.714671108846,4321.057749999454,37086.36299998034,26488224.0
1678414047,2,,Aggregated,0.500000,0.000000,69,69,5200,5200,5200,5200,5200,5200,5200,5200,5200,32,0,71,4598.144596315251,54.65050000930205,37086.36299998034,7452567.625
1678414048,2,GET,API dev_boalf_5,0.200000,0.000000,69,69,69,69,69,69,69,69,69,69,69,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414048,2,GET,API prod_boalf_5,0.200000,0.000000,59,59,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414048,2,GET,API prod_pn_50000,0.100000,0.000000,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,9,0,11000.0,16119.714671108846,4321.057749999454,37086.36299998034,26488224.0
1678414048,2,,Aggregated,0.500000,0.000000,69,69,5200,5200,5200,5200,5200,5200,5200,5200,5200,32,0,71,4598.144596315251,54.65050000930205,37086.36299998034,7452567.625
1678414049,2,GET,API dev_boalf_5,0.200000,0.000000,69,69,69,69,69,69,69,69,69,69,69,13,0,69,90.31821792730345,54.65050000930205,197.68904100055806,3836.0
1678414049,2,GET,API prod_boalf_5,0.200000,0.000000,59,59,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414049,2,GET,API prod_pn_50000,0.100000,0.000000,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,9,0,11000.0,16119.714671108846,4321.057749999454,37086.36299998034,26488224.0
1678414049,2,,Aggregated,0.500000,0.000000,59,59,5200,5200,5200,5200,5200,5200,5200,5200,5200,32,0,71,4598.144596315251,54.65050000930205,37086.36299998034,7452567.625
1678414050,2,GET,API dev_boalf_5,0.100000,0.000000,69,69,69,69,69,69,69,69,69,69,69,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
1678414050,2,GET,API prod_boalf_5,0.200000,0.000000,59,59,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414050,2,GET,API prod_pn_50000,0.100000,0.000000,5200,5200,7700,7700,7700,7700,7700,7700,7700,7700,7700,10,0,8200.0,15273.818991496228,4321.057749999454,37086.36299998034,26488224.0
1678414050,2,,Aggregated,0.400000,0.000000,5200,5200,7700,7700,7700,7700,7700,7700,7700,7700,7700,34,0,71,4554.561080854482,53.691791981691495,37086.36299998034,7793359.529411765
1678414051,2,GET,API dev_boalf_5,0.100000,0.000000,69,69,69,69,69,69,69,69,69,69,69,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
1678414051,2,GET,API prod_boalf_5,0.200000,0.000000,59,59,59,59,59,59,59,59,59,59,59,10,0,59,88.90582090534735,56.08308297814801,241.15250000613742,3828.0
1678414051,2,GET,API prod_pn_50000,0.100000,0.000000,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,10,0,8200.0,15273.818991496228,4321.057749999454,37086.36299998034,26488224.0
1678414051,2,,Aggregated,0.400000,0.000000,5200,5200,7700,7700,7700,7700,7700,7700,7700,7700,7700,34,0,71,4554.561080854482,53.691791981691495,37086.36299998034,7793359.529411765
1678414052,2,GET,API dev_boalf_5,0.000000,0.000000,69,69,69,69,69,69,69,69,69,69,69,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
1678414052,2,GET,API prod_boalf_5,0.200000,0.000000,60,60,60,60,60,60,60,60,60,60,60,11,0,59,86.26573491545224,56.08308297814801,241.15250000613742,3828.0
1678414052,2,GET,API prod_pn_50000,0.100000,0.000000,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,10,0,8200.0,15273.818991496228,4321.057749999454,37086.36299998034,26488224.0
1678414052,2,,Aggregated,0.300000,0.000000,60,5200,5200,7700,7700,7700,7700,7700,7700,7700,7700,35,0,71,4426.141189259111,53.691791981691495,37086.36299998034,7570801.485714286
1678414053,2,GET,API dev_boalf_5,0.000000,0.000000,69,69,69,69,69,69,69,69,69,69,69,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
1678414053,2,GET,API prod_boalf_5,0.200000,0.000000,60,60,60,60,60,60,60,60,60,60,60,11,0,59,86.26573491545224,56.08308297814801,241.15250000613742,3828.0
1678414053,2,GET,API prod_pn_50000,0.100000,0.000000,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,10,0,8200.0,15273.818991496228,4321.057749999454,37086.36299998034,26488224.0
1678414053,2,,Aggregated,0.300000,0.000000,5200,5200,7700,7700,7700,7700,7700,7700,7700,7700,7700,35,0,71,4426.141189259111,53.691791981691495,37086.36299998034,7570801.485714286
1678414054,2,GET,API dev_boalf_5,0.100000,0.000000,54,54,54,54,54,54,54,54,54,54,54,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
1678414054,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,65,65,65,65,65,65,65,65,65,12,0,59,84.50926400594956,56.08308297814801,241.15250000613742,3828.0
1678414054,2,GET,API prod_pn_50000,0.200000,0.000000,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,10,0,8200.0,15273.818991496228,4321.057749999454,37086.36299998034,26488224.0
1678414054,2,,Aggregated,0.400000,0.000000,65,5200,5200,7700,7700,7700,7700,7700,7700,7700,7700,36,0,70,4305.003603001953,53.691791981691495,37086.36299998034,7360607.777777778
1678414055,2,GET,API dev_boalf_5,0.100000,0.000000,54,54,54,54,54,54,54,54,54,54,54,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
1678414055,2,GET,API prod_boalf_5,0.100000,0.000000,60,60,65,65,65,65,65,65,65,65,65,12,0,59,84.50926400594956,56.08308297814801,241.15250000613742,3828.0
1678414055,2,GET,API prod_pn_50000,0.200000,0.000000,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,10,0,8200.0,15273.818991496228,4321.057749999454,37086.36299998034,26488224.0
1678414055,2,,Aggregated,0.400000,0.000000,65,5200,5200,7700,7700,7700,7700,7700,7700,7700,7700,36,0,70,4305.003603001953,53.691791981691495,37086.36299998034,7360607.777777778
1678414056,2,GET,API dev_boalf_5,0.100000,0.000000,54,54,54,54,54,54,54,54,54,54,54,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
1678414056,2,GET,API prod_boalf_5,0.100000,0.000000,65,65,65,65,65,65,65,65,65,65,65,12,0,59,84.50926400594956,56.08308297814801,241.15250000613742,3828.0
1678414056,2,GET,API prod_pn_50000,0.200000,0.000000,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,10,0,8200.0,15273.818991496228,4321.057749999454,37086.36299998034,26488224.0
1678414056,2,,Aggregated,0.400000,0.000000,65,5200,5200,7700,7700,7700,7700,7700,7700,7700,7700,36,0,70,4305.003603001953,53.691791981691495,37086.36299998034,7360607.777777778
1678414057,2,GET,API dev_boalf_5,0.100000,0.000000,54,54,54,54,54,54,54,54,54,54,54,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
1678414057,2,GET,API prod_boalf_5,0.100000,0.000000,65,65,65,65,65,65,65,65,65,65,65,12,0,59,84.50926400594956,56.08308297814801,241.15250000613742,3828.0
1678414057,2,GET,API prod_pn_50000,0.200000,0.000000,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,10,0,8200.0,15273.818991496228,4321.057749999454,37086.36299998034,26488224.0
1678414057,2,,Aggregated,0.400000,0.000000,65,65,7700,7700,7700,7700,7700,7700,7700,7700,7700,36,0,70,4305.003603001953,53.691791981691495,37086.36299998034,7360607.777777778
1678414058,2,GET,API dev_boalf_5,0.100000,0.000000,54,54,54,54,54,54,54,54,54,54,54,14,0,66,87.70204464547403,53.691791981691495,197.68904100055806,3836.0
